,Source,Production,dayOfYear,dayName,monthName,Total_time
0,Solar,244.0,204,Wednesday,July,1
1,Solar,223.0,205,Thursday,July,1
2,Solar,2517.0,205,Thursday,July,1
3,Solar,658.0,205,Thursday,July,1
4,Solar,0.0,205,Thursday,July,1
5,Solar,0.0,206,Friday,July,1
6,Solar,0.0,206,Friday,July,1
7,Solar,0.0,206,Friday,July,1
8,Solar,2708.0,206,Friday,July,1
9,Solar,3851.0,206,Friday,July,1
10,Solar,3261.0,206,Friday,July,1
11,Solar,0.0,206,Friday,July,1
12,Solar,0.0,207,Saturday,July,1
13,Solar,13.0,207,Saturday,July,1
14,Solar,220.0,207,Saturday,July,1
15,Solar,908.0,207,Saturday,July,1
16,Solar,2598.0,207,Saturday,July,1
17,Solar,15.0,207,Saturday,July,1
18,Solar,2.0,207,Saturday,July,1
19,Solar,0.0,208,Sunday,July,1
20,Solar,8.0,208,Sunday,July,1
21,Solar,3301.0,208,Sunday,July,1
22,Solar,3075.0,208,Sunday,July,1
23,Solar,1843.0,208,Sunday,July,1
24,Solar,3.0,208,Sunday,July,1
25,Solar,2.0,208,Sunday,July,1
26,Solar,200.0,209,Monday,July,1
27,Solar,1.0,210,Tuesday,July,1
28,Solar,148.0,210,Tuesday,July,1
29,Solar,16.0,210,Tuesday,July,1
30,Solar,1.0,211,Wednesday,July,1
31,Solar,817.0,211,Wednesday,July,1
32,Solar,1757.0,211,Wednesday,July,1
33,Solar,3811.0,211,Wednesday,July,1
34,Solar,1.0,212,Thursday,July,1
35,Solar,0.0,212,Thursday,July,1
36,Solar,191.0,212,Thursday,July,1
37,Solar,851.0,212,Thursday,July,1
38,Solar,194.0,212,Thursday,July,1
39,Solar,1.0,212,Thursday,July,1
40,Solar,0.0,213,Friday,July,1
41,Solar,3117.0,213,Friday,July,1
42,Solar,3684.0,213,Friday,July,1
43,Solar,3428.0,213,Friday,July,1
44,Solar,1663.0,213,Friday,July,1
357,Solar,0.0,214,Saturday,August,1
360,Solar,0.0,214,Saturday,August,1
363,Solar,1365.0,214,Saturday,August,1
366,Solar,1.0,214,Saturday,August,1
369,Solar,0.0,215,Sunday,August,1
372,Solar,0.0,215,Sunday,August,1
375,Solar,0.0,215,Sunday,August,1
378,Solar,1.0,215,Sunday,August,1
381,Solar,0.0,216,Monday,August,1
384,Solar,0.0,216,Monday,August,1
387,Solar,2919.0,216,Monday,August,1
390,Solar,2580.0,216,Monday,August,1
393,Solar,1520.0,216,Monday,August,1
396,Solar,0.0,217,Tuesday,August,1
399,Solar,4.0,217,Tuesday,August,1
402,Solar,854.0,217,Tuesday,August,1
405,Solar,3767.0,217,Tuesday,August,1
408,Solar,3923.0,217,Tuesday,August,1
411,Solar,2785.0,217,Tuesday,August,1
414,Solar,1914.0,217,Tuesday,August,1
417,Solar,877.0,217,Tuesday,August,1
420,Solar,10.0,217,Tuesday,August,1
423,Solar,2.0,218,Wednesday,August,1
426,Solar,1.0,218,Wednesday,August,1
429,Solar,3499.0,218,Wednesday,August,1
432,Solar,168.0,218,Wednesday,August,1
435,Solar,6.0,218,Wednesday,August,1
438,Solar,1.0,218,Wednesday,August,1
441,Solar,1.0,219,Thursday,August,1
444,Solar,2720.0,219,Thursday,August,1
447,Solar,818.0,219,Thursday,August,1
450,Solar,5.0,219,Thursday,August,1
453,Solar,1.0,219,Thursday,August,1
456,Solar,1.0,220,Friday,August,1
459,Solar,1.0,220,Friday,August,1
462,Solar,2661.0,220,Friday,August,1
465,Solar,3820.0,220,Friday,August,1
468,Solar,3620.0,220,Friday,August,1
471,Solar,1557.0,221,Saturday,August,1
474,Solar,3186.0,221,Saturday,August,1
477,Solar,3740.0,221,Saturday,August,1
480,Solar,3149.0,221,Saturday,August,1
483,Solar,0.0,222,Sunday,August,1
486,Solar,0.0,222,Sunday,August,1
489,Solar,2292.0,222,Sunday,August,1
492,Solar,3307.0,222,Sunday,August,1
495,Solar,1965.0,222,Sunday,August,1
498,Solar,129.0,222,Sunday,August,1
501,Solar,0.0,223,Monday,August,1
504,Solar,121.0,223,Monday,August,1
507,Solar,3192.0,223,Monday,August,1
510,Solar,2.0,223,Monday,August,1
513,Solar,0.0,224,Tuesday,August,1
516,Solar,0.0,224,Tuesday,August,1
519,Solar,2028.0,224,Tuesday,August,1
522,Solar,2756.0,224,Tuesday,August,1
525,Solar,3.0,225,Wednesday,August,1
528,Solar,2278.0,225,Wednesday,August,1
531,Solar,1779.0,225,Wednesday,August,1
534,Solar,1231.0,225,Wednesday,August,1
537,Solar,990.0,225,Wednesday,August,1
540,Solar,0.0,226,Thursday,August,1
543,Solar,0.0,226,Thursday,August,1
546,Solar,1.0,227,Friday,August,1
549,Solar,93.0,227,Friday,August,1
552,Solar,3408.0,227,Friday,August,1
555,Solar,1600.0,227,Friday,August,1
558,Solar,2.0,227,Friday,August,1
561,Solar,0.0,228,Saturday,August,1
564,Solar,1.0,228,Saturday,August,1
567,Solar,111.0,228,Saturday,August,1
569,Solar,1359.0,1,Wednesday,January,1
570,Solar,3533.0,228,Saturday,August,1
572,Solar,16.0,1,Wednesday,January,1
573,Solar,3086.0,228,Saturday,August,1
575,Solar,0.0,1,Wednesday,January,1
576,Solar,0.0,229,Sunday,August,1
578,Solar,0.0,2,Thursday,January,1
579,Solar,0.0,229,Sunday,August,1
581,Solar,0.0,2,Thursday,January,1
582,Solar,0.0,229,Sunday,August,1
584,Solar,13.0,2,Thursday,January,1
585,Solar,1957.0,229,Sunday,August,1
587,Solar,1166.0,2,Thursday,January,1
588,Solar,2741.0,229,Sunday,August,1
590,Solar,233.0,2,Thursday,January,1
591,Solar,564.0,229,Sunday,August,1
593,Solar,0.0,2,Thursday,January,1
594,Solar,1.0,229,Sunday,August,1
596,Solar,0.0,3,Friday,January,1
597,Solar,1.0,229,Sunday,August,1
599,Solar,0.0,3,Friday,January,1
600,Solar,0.0,230,Monday,August,1
602,Solar,18.0,3,Friday,January,1
603,Solar,105.0,230,Monday,August,1
605,Solar,1013.0,3,Friday,January,1
606,Solar,2454.0,230,Monday,August,1
608,Solar,0.0,3,Friday,January,1
609,Solar,0.0,230,Monday,August,1
611,Solar,0.0,3,Friday,January,1
612,Solar,0.0,231,Tuesday,August,1
613,Solar,0.0,1,Wednesday,January,1
614,Solar,0.0,4,Saturday,January,1
615,Solar,0.0,231,Tuesday,August,1
616,Solar,0.0,1,Wednesday,January,1
617,Solar,0.0,4,Saturday,January,1
618,Solar,111.0,231,Tuesday,August,1
619,Solar,0.0,1,Wednesday,January,1
620,Solar,0.0,4,Saturday,January,1
621,Solar,1295.0,231,Tuesday,August,1
622,Solar,0.0,1,Wednesday,January,1
623,Solar,794.0,4,Saturday,January,1
624,Solar,622.0,231,Tuesday,August,1
625,Solar,1339.0,1,Wednesday,January,1
626,Solar,905.0,4,Saturday,January,1
627,Solar,3001.0,232,Wednesday,August,1
628,Solar,0.0,2,Thursday,January,1
629,Solar,345.0,4,Saturday,January,1
630,Solar,579.0,232,Wednesday,August,1
631,Solar,272.0,2,Thursday,January,1
632,Solar,1.0,4,Saturday,January,1
633,Solar,1.0,233,Thursday,August,1
634,Solar,0.0,3,Friday,January,1
635,Solar,0.0,5,Sunday,January,1
636,Solar,1.0,233,Thursday,August,1
637,Solar,0.0,3,Friday,January,1
638,Solar,0.0,5,Sunday,January,1
639,Solar,3619.0,233,Thursday,August,1
640,Solar,0.0,3,Friday,January,1
641,Solar,2114.0,5,Sunday,January,1
642,Solar,3521.0,233,Thursday,August,1
643,Solar,577.0,3,Friday,January,1
644,Solar,1288.0,5,Sunday,January,1
645,Solar,3205.0,233,Thursday,August,1
646,Solar,832.0,3,Friday,January,1
647,Solar,40.0,5,Sunday,January,1
648,Solar,2875.0,233,Thursday,August,1
649,Solar,17.0,3,Friday,January,1
650,Solar,4.0,5,Sunday,January,1
651,Solar,80.0,234,Friday,August,1
652,Solar,0.0,4,Saturday,January,1
653,Solar,1.0,5,Sunday,January,1
654,Solar,72.0,234,Friday,August,1
655,Solar,320.0,4,Saturday,January,1
656,Solar,338.0,6,Monday,January,1
657,Solar,0.0,235,Saturday,August,1
658,Solar,1.0,4,Saturday,January,1
659,Solar,22.0,6,Monday,January,1
660,Solar,69.0,235,Saturday,August,1
661,Solar,0.0,5,Sunday,January,1
662,Solar,1.0,6,Monday,January,1
663,Solar,1382.0,235,Saturday,August,1
664,Solar,0.0,5,Sunday,January,1
665,Solar,0.0,7,Tuesday,January,1
666,Solar,2836.0,235,Saturday,August,1
667,Solar,31.0,5,Sunday,January,1
668,Solar,1054.0,7,Tuesday,January,1
669,Solar,3141.0,235,Saturday,August,1
670,Solar,2113.0,5,Sunday,January,1
671,Solar,0.0,7,Tuesday,January,1
672,Solar,2581.0,235,Saturday,August,1
673,Solar,0.0,6,Monday,January,1
674,Solar,0.0,8,Wednesday,January,1
675,Solar,1.0,236,Sunday,August,1
676,Solar,0.0,6,Monday,January,1
677,Solar,0.0,8,Wednesday,January,1
678,Solar,0.0,236,Sunday,August,1
679,Solar,0.0,6,Monday,January,1
680,Solar,0.0,8,Wednesday,January,1
681,Solar,590.0,236,Sunday,August,1
682,Solar,370.0,6,Monday,January,1
683,Solar,2.0,9,Thursday,January,1
684,Solar,3153.0,236,Sunday,August,1
685,Solar,1593.0,6,Monday,January,1
686,Solar,0.0,10,Friday,January,1
687,Solar,1508.0,236,Sunday,August,1
688,Solar,1038.0,6,Monday,January,1
689,Solar,0.0,10,Friday,January,1
690,Solar,0.0,237,Monday,August,1
691,Solar,0.0,6,Monday,January,1
692,Solar,0.0,10,Friday,January,1
693,Solar,3432.0,237,Monday,August,1
694,Solar,0.0,7,Tuesday,January,1
695,Solar,0.0,10,Friday,January,1
696,Solar,562.0,237,Monday,August,1
697,Solar,0.0,7,Tuesday,January,1
698,Solar,732.0,10,Friday,January,1
699,Solar,2.0,237,Monday,August,1
700,Solar,0.0,7,Tuesday,January,1
701,Solar,34.0,10,Friday,January,1
702,Solar,1.0,238,Tuesday,August,1
703,Solar,499.0,7,Tuesday,January,1
704,Solar,0.0,11,Saturday,January,1
705,Solar,1579.0,238,Tuesday,August,1
706,Solar,937.0,7,Tuesday,January,1
707,Solar,0.0,11,Saturday,January,1
708,Solar,2271.0,238,Tuesday,August,1
709,Solar,200.0,7,Tuesday,January,1
710,Solar,32.0,11,Saturday,January,1
711,Solar,40.0,238,Tuesday,August,1
712,Solar,0.0,8,Wednesday,January,1
713,Solar,2071.0,11,Saturday,January,1
714,Solar,0.0,239,Wednesday,August,1
715,Solar,0.0,8,Wednesday,January,1
716,Solar,3.0,11,Saturday,January,1
717,Solar,0.0,239,Wednesday,August,1
718,Solar,0.0,8,Wednesday,January,1
719,Solar,1301.0,12,Sunday,January,1
720,Solar,63.0,239,Wednesday,August,1
721,Solar,0.0,8,Wednesday,January,1
722,Solar,1703.0,12,Sunday,January,1
723,Solar,1325.0,239,Wednesday,August,1
724,Solar,30.0,8,Wednesday,January,1
725,Solar,2.0,12,Sunday,January,1
726,Solar,62.0,239,Wednesday,August,1
727,Solar,961.0,8,Wednesday,January,1
728,Solar,0.0,12,Sunday,January,1
729,Solar,64.0,240,Thursday,August,1
730,Solar,1673.0,8,Wednesday,January,1
731,Solar,0.0,13,Monday,January,1
732,Solar,1586.0,240,Thursday,August,1
733,Solar,0.0,8,Wednesday,January,1
734,Solar,0.0,13,Monday,January,1
735,Solar,3112.0,240,Thursday,August,1
736,Solar,0.0,8,Wednesday,January,1
737,Solar,48.0,13,Monday,January,1
738,Solar,2890.0,240,Thursday,August,1
739,Solar,4.0,9,Thursday,January,1
740,Solar,2.0,13,Monday,January,1
741,Solar,2167.0,240,Thursday,August,1
742,Solar,0.0,9,Thursday,January,1
743,Solar,0.0,14,Tuesday,January,1
744,Solar,1295.0,240,Thursday,August,1
745,Solar,1041.0,9,Thursday,January,1
746,Solar,211.0,15,Wednesday,January,1
747,Solar,415.0,240,Thursday,August,1
748,Solar,1048.0,9,Thursday,January,1
749,Solar,0.0,15,Wednesday,January,1
750,Solar,1733.0,241,Friday,August,1
751,Solar,2.0,9,Thursday,January,1
752,Solar,0.0,15,Wednesday,January,1
753,Solar,0.0,242,Saturday,August,1
754,Solar,0.0,10,Friday,January,1
755,Solar,0.0,16,Thursday,January,1
756,Solar,29.0,242,Saturday,August,1
757,Solar,535.0,10,Friday,January,1
758,Solar,0.0,16,Thursday,January,1
759,Solar,1790.0,242,Saturday,August,1
760,Solar,957.0,10,Friday,January,1
761,Solar,2141.0,16,Thursday,January,1
762,Solar,886.0,242,Saturday,August,1
763,Solar,321.0,10,Friday,January,1
764,Solar,1830.0,16,Thursday,January,1
765,Solar,1991.0,243,Sunday,August,1
766,Solar,0.0,11,Saturday,January,1
767,Solar,1.0,16,Thursday,January,1
768,Solar,2882.0,243,Sunday,August,1
769,Solar,0.0,11,Saturday,January,1
770,Solar,815.0,17,Friday,January,1
771,Solar,402.0,243,Sunday,August,1
772,Solar,481.0,11,Saturday,January,1
773,Solar,50.0,17,Friday,January,1
774,Solar,0.0,244,Monday,August,1
775,Solar,579.0,11,Saturday,January,1
776,Solar,0.0,17,Friday,January,1
778,Solar,546.0,244,Monday,August,1
779,Solar,0.0,12,Sunday,January,1
780,Solar,0.0,17,Friday,January,1
782,Solar,1512.0,244,Monday,August,1
783,Solar,0.0,12,Sunday,January,1
784,Solar,0.0,18,Saturday,January,1
786,Solar,3180.0,244,Monday,August,1
787,Solar,0.0,12,Sunday,January,1
788,Solar,2075.0,18,Saturday,January,1
790,Solar,2038.0,244,Monday,August,1
791,Solar,2034.0,12,Sunday,January,1
792,Solar,0.0,18,Saturday,January,1
795,Solar,405.0,12,Sunday,January,1
796,Solar,0.0,18,Saturday,January,1
799,Solar,33.0,12,Sunday,January,1
800,Solar,0.0,18,Saturday,January,1
803,Solar,0.0,12,Sunday,January,1
804,Solar,1.0,19,Sunday,January,1
807,Solar,1783.0,13,Monday,January,1
808,Solar,0.0,19,Sunday,January,1
811,Solar,392.0,13,Monday,January,1
812,Solar,1884.0,19,Sunday,January,1
815,Solar,0.0,14,Tuesday,January,1
816,Solar,0.0,20,Monday,January,1
819,Solar,0.0,14,Tuesday,January,1
820,Solar,1933.0,20,Monday,January,1
823,Solar,23.0,14,Tuesday,January,1
824,Solar,67.0,20,Monday,January,1
827,Solar,1402.0,14,Tuesday,January,1
828,Solar,0.0,20,Monday,January,1
831,Solar,1591.0,14,Tuesday,January,1
832,Solar,0.0,21,Tuesday,January,1
835,Solar,1358.0,14,Tuesday,January,1
836,Solar,0.0,21,Tuesday,January,1
839,Solar,491.0,14,Tuesday,January,1
840,Solar,411.0,21,Tuesday,January,1
843,Solar,1.0,14,Tuesday,January,1
844,Solar,49.0,21,Tuesday,January,1
848,Solar,0.0,15,Wednesday,January,1
849,Solar,0.0,21,Tuesday,January,1
853,Solar,1277.0,15,Wednesday,January,1
854,Solar,0.0,22,Wednesday,January,1
858,Solar,24.0,15,Wednesday,January,1
859,Solar,0.0,22,Wednesday,January,1
863,Solar,0.0,16,Thursday,January,1
864,Solar,995.0,22,Wednesday,January,1
868,Solar,0.0,16,Thursday,January,1
869,Solar,737.0,22,Wednesday,January,1
873,Solar,2116.0,16,Thursday,January,1
874,Solar,0.0,22,Wednesday,January,1
878,Solar,565.0,16,Thursday,January,1
879,Solar,0.0,23,Thursday,January,1
883,Solar,66.0,16,Thursday,January,1
884,Solar,0.0,23,Thursday,January,1
888,Solar,0.0,16,Thursday,January,1
889,Solar,0.0,23,Thursday,January,1
893,Solar,0.0,16,Thursday,January,1
894,Solar,0.0,23,Thursday,January,1
898,Solar,0.0,17,Friday,January,1
899,Solar,0.0,24,Friday,January,1
903,Solar,0.0,17,Friday,January,1
904,Solar,0.0,24,Friday,January,1
908,Solar,0.0,17,Friday,January,1
909,Solar,0.0,25,Saturday,January,1
913,Solar,7.0,17,Friday,January,1
914,Solar,0.0,25,Saturday,January,1
918,Solar,0.0,18,Saturday,January,1
919,Solar,0.0,25,Saturday,January,1
923,Solar,0.0,18,Saturday,January,1
924,Solar,0.0,25,Saturday,January,1
928,Solar,375.0,18,Saturday,January,1
929,Solar,355.0,25,Saturday,January,1
933,Solar,448.0,18,Saturday,January,1
934,Solar,881.0,25,Saturday,January,1
938,Solar,0.0,18,Saturday,January,1
939,Solar,52.0,25,Saturday,January,1
943,Solar,0.0,19,Sunday,January,1
944,Solar,0.0,25,Saturday,January,1
948,Solar,371.0,19,Sunday,January,1
949,Solar,0.0,25,Saturday,January,1
953,Solar,1099.0,19,Sunday,January,1
954,Solar,0.0,26,Sunday,January,1
958,Solar,2217.0,19,Sunday,January,1
959,Solar,0.0,26,Sunday,January,1
963,Solar,2308.0,19,Sunday,January,1
964,Solar,1213.0,26,Sunday,January,1
968,Solar,0.0,19,Sunday,January,1
969,Solar,455.0,26,Sunday,January,1
973,Solar,364.0,20,Monday,January,1
974,Solar,1.0,26,Sunday,January,1
978,Solar,1045.0,20,Monday,January,1
979,Solar,0.0,26,Sunday,January,1
983,Solar,668.0,21,Tuesday,January,1
984,Solar,0.0,26,Sunday,January,1
988,Solar,16.0,22,Wednesday,January,1
989,Solar,0.0,26,Sunday,January,1
993,Solar,0.0,22,Wednesday,January,1
994,Solar,0.0,27,Monday,January,1
998,Solar,0.0,23,Thursday,January,1
999,Solar,0.0,28,Tuesday,January,1
1003,Solar,868.0,23,Thursday,January,1
1004,Solar,26.0,28,Tuesday,January,1
1008,Solar,572.0,23,Thursday,January,1
1009,Solar,1446.0,28,Tuesday,January,1
1013,Solar,0.0,23,Thursday,January,1
1014,Solar,0.0,28,Tuesday,January,1
1018,Solar,0.0,24,Friday,January,1
1019,Solar,2022.0,29,Wednesday,January,1
1023,Solar,0.0,24,Friday,January,1
1024,Solar,0.0,29,Wednesday,January,1
1028,Solar,0.0,24,Friday,January,1
1029,Solar,0.0,30,Thursday,January,1
1033,Solar,0.0,24,Friday,January,1
1034,Solar,53.0,30,Thursday,January,1
1038,Solar,281.0,24,Friday,January,1
1039,Solar,1133.0,30,Thursday,January,1
1043,Solar,1185.0,24,Friday,January,1
1044,Solar,615.0,30,Thursday,January,1
1048,Solar,1043.0,24,Friday,January,1
1049,Solar,0.0,30,Thursday,January,1
1053,Solar,0.0,24,Friday,January,1
1054,Solar,0.0,30,Thursday,January,1
1058,Solar,0.0,24,Friday,January,1
1059,Solar,0.0,30,Thursday,January,1
1063,Solar,0.0,25,Saturday,January,1
1064,Solar,0.0,30,Thursday,January,1
1068,Solar,0.0,25,Saturday,January,1
1069,Solar,0.0,31,Friday,January,1
1073,Solar,1676.0,25,Saturday,January,1
1074,Solar,0.0,31,Friday,January,1
1078,Solar,0.0,25,Saturday,January,1
1079,Solar,1684.0,31,Friday,January,1
1083,Solar,0.0,25,Saturday,January,1
1084,Solar,1536.0,31,Friday,January,1
1088,Solar,0.0,25,Saturday,January,1
1089,Solar,697.0,31,Friday,January,1
1093,Solar,0.0,26,Sunday,January,1
1094,Solar,147.0,31,Friday,January,1
1098,Solar,0.0,26,Sunday,January,1
1099,Solar,0.0,31,Friday,January,1
1103,Solar,29.0,26,Sunday,January,1
1108,Solar,650.0,26,Sunday,January,1
1113,Solar,911.0,26,Sunday,January,1
1118,Solar,0.0,26,Sunday,January,1
1123,Solar,0.0,27,Monday,January,1
1128,Solar,343.0,27,Monday,January,1
1133,Solar,625.0,27,Monday,January,1
1138,Solar,34.0,27,Monday,January,1
1143,Solar,0.0,27,Monday,January,1
1148,Solar,0.0,27,Monday,January,1
1153,Solar,0.0,28,Tuesday,January,1
1158,Solar,0.0,28,Tuesday,January,1
1163,Solar,0.0,28,Tuesday,January,1
1168,Solar,1272.0,28,Tuesday,January,1
1173,Solar,0.0,28,Tuesday,January,1
1178,Solar,0.0,28,Tuesday,January,1
1183,Solar,0.0,28,Tuesday,January,1
1188,Solar,0.0,29,Wednesday,January,1
1193,Solar,1885.0,29,Wednesday,January,1
1198,Solar,0.0,30,Thursday,January,1
1203,Solar,331.0,30,Thursday,January,1
1208,Solar,994.0,30,Thursday,January,1
1213,Solar,278.0,30,Thursday,January,1
1218,Solar,0.0,31,Friday,January,1
1223,Solar,1392.0,31,Friday,January,1
1228,Solar,0.0,31,Friday,January,1
1460,Solar,0.0,1,Wednesday,January,1
1465,Solar,0.0,1,Wednesday,January,1
1470,Solar,0.0,1,Wednesday,January,1
1475,Solar,0.0,1,Wednesday,January,1
1480,Solar,780.0,1,Wednesday,January,1
1485,Solar,1166.0,1,Wednesday,January,1
1490,Solar,1064.0,1,Wednesday,January,1
1495,Solar,0.0,1,Wednesday,January,1
1500,Solar,0.0,1,Wednesday,January,1
1505,Solar,0.0,1,Wednesday,January,1
1510,Solar,0.0,2,Thursday,January,1
1515,Solar,0.0,2,Thursday,January,1
1520,Solar,0.0,2,Thursday,January,1
1525,Solar,1269.0,2,Thursday,January,1
1530,Solar,0.0,2,Thursday,January,1
1535,Solar,0.0,2,Thursday,January,1
1540,Solar,0.0,3,Friday,January,1
1545,Solar,0.0,3,Friday,January,1
1550,Solar,185.0,3,Friday,January,1
1555,Solar,0.0,3,Friday,January,1
1560,Solar,0.0,3,Friday,January,1
1562,Solar,0.0,245,Tuesday,September,1
1565,Solar,0.0,4,Saturday,January,1
1567,Solar,0.0,245,Tuesday,September,1
1570,Solar,1485.0,4,Saturday,January,1
1572,Solar,0.0,245,Tuesday,September,1
1575,Solar,1350.0,4,Saturday,January,1
1577,Solar,3503.0,245,Tuesday,September,1
1580,Solar,29.0,4,Saturday,January,1
1581,Solar,0.0,1,Friday,January,1
1582,Solar,3458.0,245,Tuesday,September,1
1585,Solar,0.0,5,Sunday,January,1
1586,Solar,0.0,1,Friday,January,1
1587,Solar,2822.0,245,Tuesday,September,1
1590,Solar,0.0,5,Sunday,January,1
1591,Solar,1139.0,1,Friday,January,1
1592,Solar,0.0,245,Tuesday,September,1
1595,Solar,0.0,5,Sunday,January,1
1596,Solar,0.0,1,Friday,January,1
1597,Solar,0.0,246,Wednesday,September,1
1600,Solar,1858.0,5,Sunday,January,1
1601,Solar,664.0,2,Saturday,January,1
1602,Solar,0.0,246,Wednesday,September,1
1605,Solar,487.0,5,Sunday,January,1
1606,Solar,877.0,2,Saturday,January,1
1607,Solar,3352.0,246,Wednesday,September,1
1610,Solar,0.0,5,Sunday,January,1
1611,Solar,191.0,2,Saturday,January,1
1612,Solar,3754.0,246,Wednesday,September,1
1615,Solar,0.0,6,Monday,January,1
1616,Solar,0.0,3,Sunday,January,1
1617,Solar,22.0,246,Wednesday,September,1
1620,Solar,0.0,6,Monday,January,1
1621,Solar,0.0,3,Sunday,January,1
1622,Solar,0.0,247,Thursday,September,1
1625,Solar,27.0,6,Monday,January,1
1626,Solar,11.0,3,Sunday,January,1
1627,Solar,0.0,247,Thursday,September,1
1630,Solar,1529.0,6,Monday,January,1
1631,Solar,1458.0,3,Sunday,January,1
1632,Solar,0.0,247,Thursday,September,1
1635,Solar,1818.0,6,Monday,January,1
1636,Solar,1070.0,3,Sunday,January,1
1637,Solar,1630.0,247,Thursday,September,1
1640,Solar,1851.0,6,Monday,January,1
1641,Solar,2.0,3,Sunday,January,1
1642,Solar,3665.0,247,Thursday,September,1
1645,Solar,0.0,7,Tuesday,January,1
1646,Solar,1.0,3,Sunday,January,1
1647,Solar,3567.0,247,Thursday,September,1
1650,Solar,18.0,7,Tuesday,January,1
1651,Solar,0.0,3,Sunday,January,1
1652,Solar,4.0,247,Thursday,September,1
1655,Solar,1127.0,7,Tuesday,January,1
1656,Solar,0.0,4,Monday,January,1
1657,Solar,0.0,248,Friday,September,1
1660,Solar,15.0,7,Tuesday,January,1
1661,Solar,167.0,4,Monday,January,1
1662,Solar,371.0,248,Friday,September,1
1665,Solar,0.0,7,Tuesday,January,1
1666,Solar,0.0,4,Monday,January,1
1667,Solar,0.0,248,Friday,September,1
1670,Solar,0.0,8,Wednesday,January,1
1671,Solar,0.0,5,Tuesday,January,1
1672,Solar,0.0,249,Saturday,September,1
1675,Solar,1512.0,8,Wednesday,January,1
1676,Solar,0.0,5,Tuesday,January,1
1677,Solar,0.0,249,Saturday,September,1
1680,Solar,38.0,8,Wednesday,January,1
1681,Solar,0.0,5,Tuesday,January,1
1682,Solar,2717.0,249,Saturday,September,1
1685,Solar,0.0,8,Wednesday,January,1
1686,Solar,0.0,6,Wednesday,January,1
1687,Solar,14.0,249,Saturday,September,1
1690,Solar,0.0,9,Thursday,January,1
1691,Solar,0.0,7,Thursday,January,1
1692,Solar,0.0,249,Saturday,September,1
1695,Solar,1651.0,9,Thursday,January,1
1696,Solar,0.0,7,Thursday,January,1
1697,Solar,0.0,250,Sunday,September,1
1700,Solar,21.0,9,Thursday,January,1
1701,Solar,23.0,7,Thursday,January,1
1702,Solar,2642.0,250,Sunday,September,1
1705,Solar,4.0,9,Thursday,January,1
1706,Solar,1937.0,7,Thursday,January,1
1707,Solar,3033.0,250,Sunday,September,1
1710,Solar,0.0,10,Friday,January,1
1711,Solar,1837.0,7,Thursday,January,1
1712,Solar,8.0,250,Sunday,September,1
1715,Solar,970.0,10,Friday,January,1
1716,Solar,1455.0,7,Thursday,January,1
1717,Solar,33.0,251,Monday,September,1
1720,Solar,0.0,11,Saturday,January,1
1721,Solar,965.0,7,Thursday,January,1
1722,Solar,3569.0,251,Monday,September,1
1725,Solar,1325.0,11,Saturday,January,1
1726,Solar,0.0,8,Friday,January,1
1727,Solar,2100.0,251,Monday,September,1
1730,Solar,50.0,11,Saturday,January,1
1731,Solar,469.0,8,Friday,January,1
1732,Solar,339.0,251,Monday,September,1
1735,Solar,1.0,11,Saturday,January,1
1736,Solar,1830.0,8,Friday,January,1
1737,Solar,509.0,252,Tuesday,September,1
1740,Solar,0.0,11,Saturday,January,1
1741,Solar,0.0,8,Friday,January,1
1742,Solar,2490.0,252,Tuesday,September,1
1745,Solar,0.0,12,Sunday,January,1
1746,Solar,0.0,9,Saturday,January,1
1747,Solar,0.0,253,Wednesday,September,1
1750,Solar,0.0,12,Sunday,January,1
1751,Solar,13.0,9,Saturday,January,1
1752,Solar,0.0,253,Wednesday,September,1
1755,Solar,0.0,12,Sunday,January,1
1756,Solar,597.0,9,Saturday,January,1
1757,Solar,2834.0,253,Wednesday,September,1
1760,Solar,1842.0,12,Sunday,January,1
1761,Solar,1110.0,9,Saturday,January,1
1762,Solar,944.0,253,Wednesday,September,1
1765,Solar,0.0,12,Sunday,January,1
1766,Solar,0.0,10,Sunday,January,1
1767,Solar,0.0,253,Wednesday,September,1
1770,Solar,0.0,12,Sunday,January,1
1771,Solar,0.0,10,Sunday,January,1
1772,Solar,0.0,254,Thursday,September,1
1775,Solar,0.0,13,Monday,January,1
1776,Solar,260.0,10,Sunday,January,1
1777,Solar,0.0,254,Thursday,September,1
1779,Solar,0.0,32,Saturday,February,1
1780,Solar,386.0,13,Monday,January,1
1781,Solar,455.0,10,Sunday,January,1
1782,Solar,0.0,254,Thursday,September,1
1784,Solar,50.0,32,Saturday,February,1
1785,Solar,1402.0,13,Monday,January,1
1786,Solar,0.0,10,Sunday,January,1
1787,Solar,1021.0,254,Thursday,September,1
1789,Solar,1224.0,32,Saturday,February,1
1790,Solar,0.0,13,Monday,January,1
1791,Solar,0.0,11,Monday,January,1
1792,Solar,2646.0,254,Thursday,September,1
1794,Solar,0.0,32,Saturday,February,1
1795,Solar,0.0,14,Tuesday,January,1
1796,Solar,0.0,12,Tuesday,January,1
1797,Solar,2009.0,254,Thursday,September,1
1799,Solar,0.0,33,Sunday,February,1
1800,Solar,0.0,14,Tuesday,January,1
1801,Solar,0.0,12,Tuesday,January,1
1802,Solar,887.0,254,Thursday,September,1
1804,Solar,58.0,33,Sunday,February,1
1805,Solar,0.0,14,Tuesday,January,1
